region,date,weekday,weekend,red_day,avalanche,DangerLevel,CloudCoverId,Nedbor,Vindstyrke,Temperatur_min,Temperatur_max,AvalProbabilityId_0,AvalCauseId_0,DestructiveSizeId_0,AvalTriggerSimpleId_0,AvalProbabilityId_3,AvalCauseId_3,DestructiveSizeId_3,AvalTriggerSimpleId_3,AvalProbabilityId_5,AvalCauseId_5,DestructiveSizeId_5,AvalTriggerSimpleId_5,AvalProbabilityId_7,AvalCauseId_7,DestructiveSizeId_7,AvalTriggerSimpleId_7,AvalProbabilityId_10,AvalCauseId_10,DestructiveSizeId_10,AvalTriggerSimpleId_10,AvalProbabilityId_30,AvalCauseId_30,DestructiveSizeId_30,AvalTriggerSimpleId_30,AvalProbabilityId_45,AvalCauseId_45,DestructiveSizeId_45,AvalTriggerSimpleId_45,AvalProbabilityId_50,AvalCauseId_50,DestructiveSizeId_50,AvalTriggerSimpleId_50
3022,2020-02-09,7,1,0,0,2,30,4,Sterk kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3023,2020-02-09,7,1,0,0,2,30,6,Sterk kuling,-8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3024,2020-02-09,7,1,0,0,2,30,12,Sterk kuling,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3027,2020-02-09,7,1,0,0,3,30,30,Stiv kuling,-7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,22,0,0,0,0,3,22,2,22,0,0,0,0
3028,2020-02-09,7,1,0,0,3,30,30,Sterk kuling,-10,-4,0,0,0,0,0,0,0,0,5,24,2,22,0,0,0,0,3,10,3,22,3,18,3,21,0,0,0,0,0,0,0,0
3029,2020-02-09,7,1,0,0,3,30,35,Sterk kuling,-8,-1,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3031,2020-02-09,7,1,0,0,4,30,60,Stiv kuling,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,22,0,0,0,0,5,22,2,22,0,0,0,0
3032,2020-02-09,7,1,0,0,3,30,20,Sterk kuling,-8,-2,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3034,2020-02-09,7,1,0,0,4,30,50,Sterk kuling,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,22,0,0,0,0,5,22,2,22,0,0,0,0
3035,2020-02-09,7,1,0,0,3,30,30,Stiv kuling,-5,1,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3037,2020-02-09,7,1,0,0,4,30,50,Sterk kuling,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,22,0,0,0,0,5,22,2,22,0,0,0,0
3003,2020-02-10,1,0,0,0,2,20,0,Stiv kuling,-23,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3006,2020-02-10,1,0,0,0,2,30,5,Liten kuling,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3007,2020-02-10,1,0,0,0,2,30,2,Liten kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,19,2,10,0,0,0,0,0,0,0,0
3009,2020-02-10,1,0,0,0,2,30,4,Liten kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3010,2020-02-10,1,0,0,0,2,30,4,Frisk bris,-8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,18,3,10,0,0,0,0,0,0,0,0
3011,2020-02-10,1,0,0,0,2,30,1,Bris,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3012,2020-02-10,1,0,0,0,2,30,4,Bris,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,2020-02-10,1,0,0,0,2,30,6,Liten kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,18,2,10,0,0,0,0,0,0,0,0
3014,2020-02-10,1,0,0,0,2,30,4,Frisk bris,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3015,2020-02-10,1,0,0,0,2,30,6,Liten kuling,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3016,2020-02-10,1,0,0,0,2,30,6,Liten kuling,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,19,2,22,0,0,0,0,0,0,0,0
3017,2020-02-10,1,0,0,0,2,30,6,Liten kuling,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,19,2,22,0,0,0,0,0,0,0,0
3022,2020-02-10,1,0,0,0,2,30,8,Stiv kuling,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3023,2020-02-10,1,0,0,0,2,30,12,Liten kuling,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3024,2020-02-10,1,0,0,0,2,30,15,Liten kuling,-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3027,2020-02-10,1,0,0,0,3,30,25,Liten kuling,-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3028,2020-02-10,1,0,0,0,3,30,10,Liten kuling,-11,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,18,3,21,0,0,0,0,0,0,0,0
3029,2020-02-10,1,0,0,0,3,30,18,Liten kuling,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3031,2020-02-10,1,0,0,0,3,30,25,Liten kuling,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3032,2020-02-10,1,0,0,0,3,30,5,Liten kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3034,2020-02-10,1,0,0,0,3,30,30,Liten kuling,-8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3035,2020-02-10,1,0,0,0,3,30,8,Frisk bris,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3037,2020-02-10,1,0,0,0,3,30,25,Stiv kuling,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3003,2020-02-11,2,0,0,0,2,20,0,Sterk kuling,-18,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3006,2020-02-11,2,0,0,0,2,30,3,Frisk bris,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3007,2020-02-11,2,0,0,0,2,30,4,Bris,-7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,19,2,10,0,0,0,0,0,0,0,0
3009,2020-02-11,2,0,0,0,2,30,2,Bris,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3010,2020-02-11,2,0,0,0,2,30,8,Frisk bris,-7,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,18,3,10,0,0,0,0,0,0,0,0
3011,2020-02-11,2,0,0,0,2,30,4,Frisk bris,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,2020-02-11,2,0,0,0,2,30,7,Bris,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,2020-02-11,2,0,0,0,2,30,6,Bris,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,18,2,10,0,0,0,0,0,0,0,0
3014,2020-02-11,2,0,0,0,2,30,6,Frisk bris,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3015,2020-02-11,2,0,0,1,3,30,15,Frisk bris,-7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3016,2020-02-11,2,0,0,0,3,30,10,Frisk bris,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,19,2,22,0,0,0,0,0,0,0,0
3017,2020-02-11,2,0,0,0,3,30,8,Liten kuling,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,19,2,22,0,0,0,0,0,0,0,0
3022,2020-02-11,2,0,0,0,2,30,1,Frisk bris,-11,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3023,2020-02-11,2,0,0,0,2,30,4,Frisk bris,-11,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3024,2020-02-11,2,0,0,0,2,30,7,Frisk bris,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3027,2020-02-11,2,0,0,0,3,30,20,Frisk bris,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3028,2020-02-11,2,0,0,0,2,30,5,Liten kuling,-12,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,21,0,0,0,0,0,0,0,0
3029,2020-02-11,2,0,0,0,2,30,13,Frisk bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3031,2020-02-11,2,0,0,1,3,30,35,Frisk bris,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3032,2020-02-11,2,0,0,0,2,30,5,Frisk bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3034,2020-02-11,2,0,0,0,4,30,35,Liten kuling,-9,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3035,2020-02-11,2,0,0,0,3,30,8,Liten kuling,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3037,2020-02-11,2,0,0,0,4,30,40,Stiv kuling,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3003,2020-02-12,3,0,0,0,2,20,0,Sterk kuling,-22,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3006,2020-02-12,3,0,0,0,2,20,0,Liten kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3007,2020-02-12,3,0,0,1,2,20,1,Frisk bris,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,19,2,10,0,0,0,0,0,0,0,0
3009,2020-02-12,3,0,0,0,2,20,1,Frisk bris,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,18,3,10,0,0,0,0,0,0,0,0
3010,2020-02-12,3,0,0,0,2,20,1,Frisk bris,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,18,3,10,0,0,0,0,0,0,0,0
3011,2020-02-12,3,0,0,0,2,20,3,Frisk bris,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,2020-02-12,3,0,0,0,2,20,2,Bris,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,2020-02-12,3,0,0,0,2,20,1,Bris,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,18,2,10,0,0,0,0,0,0,0,0
3014,2020-02-12,3,0,0,0,2,20,4,Bris,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,2020-02-12,3,0,0,0,2,20,2,Bris,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,2020-02-12,3,0,0,0,2,20,1,Bris,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,19,2,10,0,0,0,0,0,0,0,0
3017,2020-02-12,3,0,0,0,2,20,3,Bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,19,2,10,0,0,0,0,0,0,0,0
3022,2020-02-12,3,0,0,0,2,20,12,Frisk bris,-11,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3023,2020-02-12,3,0,0,0,3,30,16,Frisk bris,-10,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,2020-02-12,3,0,0,0,3,30,20,Frisk bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3027,2020-02-12,3,0,0,0,3,30,30,Frisk bris,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3028,2020-02-12,3,0,0,0,3,20,7,Frisk bris,-13,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3029,2020-02-12,3,0,0,0,3,20,10,Frisk bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3031,2020-02-12,3,0,0,0,3,20,8,Frisk bris,-7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3032,2020-02-12,3,0,0,0,2,20,2,Frisk bris,-10,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3034,2020-02-12,3,0,0,0,3,20,12,Frisk bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3035,2020-02-12,3,0,0,0,2,20,2,Frisk bris,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3037,2020-02-12,3,0,0,0,3,20,14,Frisk bris,-6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3003,2020-02-13,4,0,0,0,2,20,0,Frisk bris,-26,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3006,2020-02-13,4,0,0,0,2,20,0,Liten kuling,-12,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,18,2,10,0,0,0,0,0,0,0,0
3007,2020-02-13,4,0,0,0,2,30,2,Liten kuling,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,19,2,10,0,0,0,0,0,0,0,0
3009,2020-02-13,4,0,0,0,2,30,0,Bris,-13,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,18,3,10,0,0,0,0,0,0,0,0
3010,2020-02-13,4,0,0,0,2,30,1,Bris,-11,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,3,18,3,10,0,0,0,0,0,0,0,0
3011,2020-02-13,4,0,0,0,2,30,3,Bris,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,2020-02-13,4,0,0,0,2,30,2,Bris,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,2020-02-13,4,0,0,0,2,30,0,Bris,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,3,18,2,10,0,0,0,0,0,0,0,0
3014,2020-02-13,4,0,0,0,2,30,2,Bris,-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,2020-02-13,4,0,0,0,2,30,4,Bris,-11,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,2020-02-13,4,0,0,0,2,30,5,Bris,-11,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,19,2,10,0,0,0,0,0,0,0,0
3017,2020-02-13,4,0,0,0,2,30,5,Bris,-11,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,19,2,10,0,0,0,0,0,0,0,0
3022,2020-02-13,4,0,0,0,3,20,10,Frisk bris,-14,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3023,2020-02-13,4,0,0,1,3,20,10,Frisk bris,-14,-7,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,2020-02-13,4,0,0,1,3,20,10,Frisk bris,-14,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3027,2020-02-13,4,0,0,0,3,20,10,Frisk bris,-13,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3028,2020-02-13,4,0,0,0,2,20,1,Frisk bris,-15,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3029,2020-02-13,4,0,0,0,2,20,2,Frisk bris,-14,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3031,2020-02-13,4,0,0,0,3,20,3,Bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3032,2020-02-13,4,0,0,0,2,20,0,Bris,-13,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3034,2020-02-13,4,0,0,0,3,20,2,Bris,-13,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3035,2020-02-13,4,0,0,0,2,20,0,Bris,-11,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3037,2020-02-13,4,0,0,0,2,20,1,Bris,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3003,2020-02-14,5,0,0,0,2,30,1,Bris,-25,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3006,2020-02-14,5,0,0,0,2,20,1,Frisk bris,-15,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,2,10,0,0,0,0,0,0,0,0
3007,2020-02-14,5,0,0,0,2,20,3,Frisk bris,-15,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,19,2,10,0,0,0,0,0,0,0,0
3009,2020-02-14,5,0,0,0,2,20,5,Frisk bris,-17,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3010,2020-02-14,5,0,0,0,2,30,0,Frisk bris,-16,-7,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,18,3,10,0,0,0,0,0,0,0,0
3011,2020-02-14,5,0,0,0,2,20,10,Frisk bris,-12,-5,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,2020-02-14,5,0,0,0,2,20,6,Frisk bris,-11,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,2020-02-14,5,0,0,0,2,30,1,Frisk bris,-16,-8,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,3,18,2,10,0,0,0,0,0,0,0,0
3014,2020-02-14,5,0,0,0,3,20,4,Liten kuling,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3015,2020-02-14,5,0,0,0,2,30,4,Frisk bris,-13,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,2020-02-14,5,0,0,0,2,30,5,Frisk bris,-11,-5,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,19,2,10,0,0,0,0,0,0,0,0
3017,2020-02-14,5,0,0,0,2,30,7,Frisk bris,-10,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,19,2,10,0,0,0,0,0,0,0,0
3022,2020-02-14,5,0,0,0,3,20,1,Bris,-14,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3023,2020-02-14,5,0,0,0,3,20,1,Bris,-13,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3024,2020-02-14,5,0,0,0,3,20,3,Bris,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3027,2020-02-14,5,0,0,0,3,20,7,Bris,-12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3028,2020-02-14,5,0,0,0,3,20,3,Bris,-14,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3029,2020-02-14,5,0,0,0,3,20,6,Bris,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3031,2020-02-14,5,0,0,0,3,20,9,Bris,-9,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3032,2020-02-14,5,0,0,0,2,20,2,Bris,-12,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3034,2020-02-14,5,0,0,0,3,20,10,Bris,-11,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3035,2020-02-14,5,0,0,0,2,20,2,Bris,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3037,2020-02-14,5,0,0,0,3,20,4,Bris,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3003,2020-02-15,6,1,0,0,2,30,2,Bris,-25,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3006,2020-02-15,6,1,0,0,2,20,0,Liten kuling,-16,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,2,10,0,0,0,0,0,0,0,0
3007,2020-02-15,6,1,0,0,2,20,0,Frisk bris,-16,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,19,2,10,0,0,0,0,0,0,0,0
3009,2020-02-15,6,1,0,0,2,20,0,Frisk bris,-16,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,2,10,0,0,0,0,0,0,0,0
3010,2020-02-15,6,1,0,1,2,30,0,Frisk bris,-16,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,3,18,3,10,0,0,0,0,0,0,0,0
3011,2020-02-15,6,1,0,1,2,30,0,Frisk bris,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3012,2020-02-15,6,1,0,0,2,30,1,Frisk bris,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3013,2020-02-15,6,1,0,0,2,30,1,Frisk bris,-16,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,18,2,10,0,0,0,0,0,0,0,0
3014,2020-02-15,6,1,0,1,2,30,1,Frisk bris,-11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
